             1.0000000000,             1.9614230769,             0.3846038462,             4.9037019231,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038460385,
             2.0000000000,             1.9610814929,             0.3845661223,             4.9033168750,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038456612,
             3.0000000000,             1.9606526435,             0.3845029880,             4.9030274760,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038450299,
             4.0000000000,             1.9601090924,             0.3844163619,             4.9027388334,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038441636,
             5.0000000000,             1.9594523709,             0.3843064056,             4.9024507406,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038430641,
             6.0000000000,             1.9586845112,             0.3841733475,             4.9021634931,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038417335,
             7.0000000000,             1.9578078119,             0.3840174825,             4.9018773283,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038401748,
             8.0000000000,             1.9568248454,             0.3838391712,             4.9015924795,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038383917,
             9.0000000000,             1.9557384467,             0.3836388390,             4.9013091752,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038363884,
            10.0000000000,             1.9545517011,             0.3834169754,             4.9010276387,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038341698,
            11.0000000000,             1.9532679305,             0.3831741326,             4.9007480865,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038317413,
            12.0000000000,             1.9518906801,             0.3829109241,             4.9004707279,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038291092,
            13.0000000000,             1.9504237031,             0.3826280226,             4.9001957640,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038262802,
            14.0000000000,             1.9488709455,             0.3823261577,             4.8999233868,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038232616,
            15.0000000000,             1.9472365301,             0.3820061132,             4.8996537783,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038200611,
            16.0000000000,             1.9455247399,             0.3816687244,             4.8993871102,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038166872,
            17.0000000000,             1.9437400016,             0.3813148741,             4.8991235424,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038131487,
            18.0000000000,             1.9418868677,             0.3809454896,             4.8988632232,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038094549,
            19.0000000000,             1.9399699999,             0.3805615385,             4.8986062882,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038056154,
            20.0000000000,             1.9379941507,             0.3801640243,             4.8983528599,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0038016402,
            21.0000000000,             1.9359641460,             0.3797539820,             4.8981030471,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037975398,
            22.0000000000,             1.9338848674,             0.3793324735,             4.8978569449,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037933247,
            23.0000000000,             1.9317612341,             0.3789005827,             4.8976146339,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037890058,
            24.0000000000,             1.9295981857,             0.3784594103,             4.8973761802,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037845941,
            25.0000000000,             1.9274006648,             0.3780100686,             4.8971416352,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037801007,
            26.0000000000,             1.9251735993,             0.3775536769,             4.8969110355,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037755368,
            27.0000000000,             1.9229218864,             0.3770913554,             4.8966844027,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037709136,
            28.0000000000,             1.9206503755,             0.3766242206,             4.8964617436,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037662422,
            29.0000000000,             1.9183638524,             0.3761533799,             4.8962430506,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037615338,
            30.0000000000,             1.9160670239,             0.3756799269,             4.8960283011,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037567993,
            31.0000000000,             1.9137645030,             0.3752049359,             4.8958174585,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0000000000,             0.0037520494,
